name,latitude,longitude,operator,city,type,status,machine_count,avg_power_kw,station_id
THE CITY OF TORONTO,43.776324,-79.444093,THE CITY OF TORONTO,Toronto,Level 2,Not started,2,7.2,S3039
THE CITY OF TORONTO,43.776325,-79.444094,THE CITY OF TORONTO,Toronto,Level 2,Not started,2,7.2,S3040
THE CITY OF TORONTO,43.776326,-79.444095,THE CITY OF TORONTO,Toronto,Level 2,Not started,2,7.2,S3041
THE CITY OF TORONTO,43.776328,-79.444097,THE CITY OF TORONTO,Toronto,Level 2,Not started,2,7.2,S3042
THE CITY OF TORONTO,43.776329,-79.444098,THE CITY OF TORONTO,Toronto,Level 2,Not started,2,7.2,S3043
THE CITY OF TORONTO,43.77633,-79.444099,THE CITY OF TORONTO,Toronto,Level 2,Not started,2,7.2,S3044
THE CITY OF TORONTO,43.776332,-79.444101,THE CITY OF TORONTO,Toronto,Level 2,Not started,2,7.2,S3045
THE CITY OF TORONTO,43.776333,-79.444102,THE CITY OF TORONTO,Toronto,Level 2,Not started,2,7.2,S3046
THE CITY OF TORONTO,43.776336,-79.444105,THE CITY OF TORONTO,Toronto,Level 2,Not Started,3,7.2,S3047
THE CITY OF TORONTO,43.776337,-79.444106,THE CITY OF TORONTO,Toronto,Level 2,Not started,2,7.2,S3048
THE CITY OF TORONTO,43.776338,-79.444107,THE CITY OF TORONTO,Toronto,Level 2,Not started,2,7.2,S3049
THE CITY OF TORONTO,43.776339,-79.444108,THE CITY OF TORONTO,Toronto,Level 2,Not started,2,7.2,S3050
THE CITY OF TORONTO,43.789945,-79.238119,THE CITY OF TORONTO,Toronto,Level 2,Not started,4,7.2,S3051
THE CITY OF TORONTO,43.79284,-79.1952,THE CITY OF TORONTO,Toronto,Level 2,Not Started,1,7.2,S3052
THE CITY OF TORONTO,43.80465,-79.19258,THE CITY OF TORONTO,Toronto,Level 2,Not Started,2,7.2,S3053
THE CITY OF TORONTO,43.8120675,-79.182564,THE CITY OF TORONTO,Toronto,Level 2,Not started,4,7.2,S3054
THE CITY OF TORONTO,43.818465,-79.25674,THE CITY OF TORONTO,Toronto,DC Fast,Not Started,3,50.0,S3055
THE CITY OF TORONTO,43.818465,-79.25674,THE CITY OF TORONTO,Toronto,Level 2,Not Started,2,7.2,S3056
THE CORPORATION OF THE CITY OF,42.256625,-83.034707,THE CORPORATION OF THE CITY OF,Windsor,Level 2,Available for Intended User,2,7.2,S3057
THE CORPORATION OF THE CITY OF,42.266185,-82.95962,THE CORPORATION OF THE CITY OF,Windsor,Level 2,Available for Intended User,2,7.2,S3058
THE CORPORATION OF THE CITY OF,42.288499,-83.070355,THE CORPORATION OF THE CITY OF,Windsor,Level 2,Available for Intended User,2,7.2,S3059
THE CORPORATION OF THE CITY OF,42.28861,-82.97062,THE CORPORATION OF THE CITY OF,Windsor,Level 2,Available for Intended User,8,7.2,S3060
THE CORPORATION OF THE CITY OF,42.29071,-83.01673,THE CORPORATION OF THE CITY OF,Windsor,Level 2,Available for Intended User,3,7.2,S3061
THE CORPORATION OF THE CITY OF,42.29329696,-82.99717927,THE CORPORATION OF THE CITY OF,Windsor,Level 2,Available for Intended User,2,7.2,S3062
THE CORPORATION OF THE CITY OF,42.29741,-83.04056,THE CORPORATION OF THE CITY OF,Windsor,Level 2,Available for Intended User,9,7.199999999999999,S3063
THE CORPORATION OF THE CITY OF,42.301401,-83.074639,THE CORPORATION OF THE CITY OF,Windsor,Level 2,Available for Intended User,2,7.2,S3064
THE CORPORATION OF THE CITY OF,42.314362,-83.019088,THE CORPORATION OF THE CITY OF,Windsor,Level 2,Available for Intended User,2,7.2,S3065
THE CORPORATION OF THE CITY OF,42.31573,-83.0387,THE CORPORATION OF THE CITY OF,Windsor,Level 2,Available for Intended User,2,7.2,S3066
THE CORPORATION OF THE CITY OF,42.316499,-83.035729,THE CORPORATION OF THE CITY OF,Windsor,Level 2,Available for Intended User,2,7.2,S3067
THE CORPORATION OF THE CITY OF,42.31748008,-83.04440342,THE CORPORATION OF THE CITY OF,Windsor,Level 2,Available for Intended User,2,7.2,S3068
THE CORPORATION OF THE CITY OF,42.321244,-82.926556,THE CORPORATION OF THE CITY OF,Windsor,Level 2,Available for Intended User,4,7.2,S3069
THE CORPORATION OF THE CITY OF,42.98514294,-81.22930923,THE CORPORATION OF THE CITY OF,London,Level 2,Available for Intended User,20,7.2,S3070
THE CORPORATION OF THE CITY OF,43.369047,-80.985048,THE CORPORATION OF THE CITY OF,Stratford,Level 2,Available for Intended User,6,7.2,S3071
THE CORPORATION OF THE CITY OF,43.370127,-80.983415,THE CORPORATION OF THE CITY OF,Stratford,Level 2,Available for Intended User,4,7.2,S3072
THE CORPORATION OF THE CITY OF,43.370409,-80.983167,THE CORPORATION OF THE CITY OF,Stratford,DC Fast,Available for Intended User,1,50.0,S3073
THE CORPORATION OF THE CITY OF,43.370409,-80.983167,THE CORPORATION OF THE CITY OF,Stratford,Level 2,Available for Intended User,4,7.2,S3074
THE CORPORATION OF THE CITY OF,43.370797,-80.98183,THE CORPORATION OF THE CITY OF,Stratford,Level 2,Available for Intended User,4,7.2,S3075
THE CORPORATION OF THE CITY OF,43.371997,-80.98334,THE CORPORATION OF THE CITY OF,Stratford,Level 2,Available for Intended User,4,7.2,S3076
THE CORPORATION OF THE CITY OF,43.51926,-80.24946,THE CORPORATION OF THE CITY OF,Guelph,Level 2,Available for Intended User,2,7.2,S3077
THE CORPORATION OF THE CITY OF,43.52475,-80.29163,THE CORPORATION OF THE CITY OF,Guelph,Level 2,Available for Intended User,2,7.2,S3078
THE CORPORATION OF THE CITY OF,43.53962,-80.24295,THE CORPORATION OF THE CITY OF,Guelph,Level 2,Available for Intended User,1,7.2,S3079
THE CORPORATION OF THE CITY OF,43.54356836,-80.25141853,THE CORPORATION OF THE CITY OF,Guelph,Level 2,Available for Intended User,1,7.2,S3080
THE CORPORATION OF THE CITY OF,43.54582,-80.24598,THE CORPORATION OF THE CITY OF,Guelph,Level 2,Available for Intended User,4,7.2,S3081
THE CORPORATION OF THE CITY OF,43.54677,-80.24583,THE CORPORATION OF THE CITY OF,Guelph,Level 2,Available for Intended User,4,7.2,S3082
THE CORPORATION OF THE CITY OF,43.55252297,-80.26519202,THE CORPORATION OF THE CITY OF,Guelph,Level 2,Available for Intended User,2,7.2,S3083
THE CORPORATION OF THE CITY OF,43.55514,-80.26379,THE CORPORATION OF THE CITY OF,Guelph,Level 2,Available for Intended User,2,7.2,S3084
THE CORPORATION OF THE CITY OF,43.56385,-80.23891,THE CORPORATION OF THE CITY OF,Guelph,Level 2,Available for Intended User,2,7.2,S3085
THE CORPORATION OF THE CITY OF,43.672777,-79.767665,THE CORPORATION OF THE CITY OF,Brampton,DC Fast,Not Started,4,50.0,S3086
THE CORPORATION OF THE CITY OF,43.672777,-79.767665,THE CORPORATION OF THE CITY OF,Brampton,Level 2,Not started,74,7.200000000000001,S3087
THE CORPORATION OF THE CITY OF,43.7052,-79.7548,THE CORPORATION OF THE CITY OF,Brampton,Level 2,Not Started,6,7.2,S3088
THE CORPORATION OF THE CITY OF,43.7094,-79.7678,THE CORPORATION OF THE CITY OF,Brampton,Level 2,Not Started,12,7.2,S3089
THE CORPORATION OF THE CITY OF,43.716914,-79.809907,THE CORPORATION OF THE CITY OF,Brampton,DC Fast,Not Started,4,50.0,S3090
THE CORPORATION OF THE CITY OF,43.716914,-79.809907,THE CORPORATION OF THE CITY OF,Brampton,Level 2,Not started,46,7.2,S3091
THE CORPORATION OF THE CITY OF,43.749955,-79.710922,THE CORPORATION OF THE CITY OF,Brampton,DC Fast,Not started,4,50.0,S3092
THE CORPORATION OF THE CITY OF,43.749955,-79.710922,THE CORPORATION OF THE CITY OF,Brampton,Level 2,Not Started,26,7.200000000000001,S3093
THE CORPORATION OF THE COUNTY O,43.9017207,-80.3190839,THE CORPORATION OF THE COUNTY O,Grand Valley,Level 2,Available for Intended User,2,7.2,S3094
THE CORPORATION OF THE COUNTY O,43.9059204,-80.127252,THE CORPORATION OF THE COUNTY O,Orangeville,Level 2,Available for Intended User,2,7.2,S3095
THE CORPORATION OF THE COUNTY O,43.9153699,-80.1067026,THE CORPORATION OF THE COUNTY O,Orangeville,Level 2,Available for Intended User,2,7.2,S3096
THE CORPORATION OF THE COUNTY O,43.9193267,-80.1056444,THE CORPORATION OF THE COUNTY O,Orangeville,DC Fast,Available for Intended User,1,50.0,S3097
THE CORPORATION OF THE COUNTY O,43.9193267,-80.1056444,THE CORPORATION OF THE COUNTY O,Orangeville,Level 2,Available for Intended User,4,7.2,S3098
THE CORPORATION OF THE COUNTY O,43.9513502,-80.2271548,THE CORPORATION OF THE COUNTY O,Amaranth,Level 2,Available for Intended User,2,7.2,S3099
THE CORPORATION OF THE COUNTY O,44.0092837,-80.0780921,THE CORPORATION OF THE COUNTY O,Mono,Level 2,Available for Intended User,2,7.2,S3100
THE CORPORATION OF THE COUNTY O,44.0764814,-80.2026842,THE CORPORATION OF THE COUNTY O,Shelburne,Level 2,Available for Intended User,2,7.2,S3101
THE CORPORATION OF THE COUNTY O,44.0782936,-80.2053427,THE CORPORATION OF THE COUNTY O,Shelburne,Level 2,Available for Intended User,2,7.2,S3102
THE CORPORATION OF THE COUNTY O,44.1168964,-80.0283586,THE CORPORATION OF THE COUNTY O,Mulmur,DC Fast,Available for Intended User,1,50.0,S3103
THE CORPORATION OF THE COUNTY O,44.1215762,-80.2903564,THE CORPORATION OF THE COUNTY O,Melancthon,Level 2,Available for Intended User,2,7.2,S3104
THE CORPORATION OF THE COUNTY O,44.2374128,-80.1212604,THE CORPORATION OF THE COUNTY O,Mulmur,Level 2,Available for Intended User,2,7.2,S3105
THE CORPORATION OF THE TOWN OF,43.146743,-79.3669129,THE CORPORATION OF THE TOWN OF,Jordan Station,Level 2,Available for Intended User,9,7.199999999999999,S3106
THE CORPORATION OF THE TOWN OF,43.1491471,-79.3692017,THE CORPORATION OF THE TOWN OF,Vineland Station,Level 2,Available for Intended User,2,7.2,S3107
THE CORPORATION OF THE TOWN OF,43.1678403,-79.4793877,THE CORPORATION OF THE TOWN OF,Beamsville,Level 2,Available for Intended User,4,7.2,S3108
THE CORPORATION OF THE TOWN OF,43.1815568,-79.3240762,THE CORPORATION OF THE TOWN OF,Jordan Station,Level 2,Available for Intended User,2,7.2,S3109
THE CORPORATION OF THE TOWN OF,43.1878294,-79.4652961,THE CORPORATION OF THE TOWN OF,Beamsville,Level 2,Available for Intended User,4,7.2,S3110
THE CORPORATION OF THE TOWN OF,43.39415684,-79.70860031,THE CORPORATION OF THE TOWN OF,Oakville,Level 2,Available for Intended User,2,7.2,S3111
THE CORPORATION OF THE TOWN OF,43.395371,-79.70499094,THE CORPORATION OF THE TOWN OF,Oakville,Level 2,Available for Intended User,2,7.2,S3112
THE CORPORATION OF THE TOWN OF,43.4065393,-79.7209853,THE CORPORATION OF THE TOWN OF,Oakville,Level 2,Available for Intended User,2,7.2,S3113
THE CORPORATION OF THE TOWN OF,43.43589518,-79.68097699,THE CORPORATION OF THE TOWN OF,Oakville,Level 2,Available for Intended User,8,7.2,S3114
THE CORPORATION OF THE TOWN OF,43.4367487,-79.7415324,THE CORPORATION OF THE TOWN OF,Oakville,Level 2,Available for Intended User,2,7.2,S3115
THE CORPORATION OF THE TOWN OF,43.4391484,-79.6782309,THE CORPORATION OF THE TOWN OF,Oakville,Level 2,Available for Intended User,2,7.2,S3116
THE CORPORATION OF THE TOWN OF,43.444641,-79.669832,THE CORPORATION OF THE TOWN OF,Oakville,Level 2,Available for Intended User,2,7.2,S3117
THE CORPORATION OF THE TOWN OF,43.4457152,-79.6694372,THE CORPORATION OF THE TOWN OF,Oakville,Level 2,Available for Intended User,6,7.2,S3118
THE CORPORATION OF THE TOWN OF,43.4466538,-79.6698542,THE CORPORATION OF THE TOWN OF,Oakville,Level 2,Available for Intended User,2,7.2,S3119
THE CORPORATION OF THE TOWN OF,43.452695,-79.6732625,THE CORPORATION OF THE TOWN OF,Oakville,Level 2,Available for Intended User,4,7.2,S3120
THE CORPORATION OF THE TOWN OF,43.4657215,-79.7467477,THE CORPORATION OF THE TOWN OF,Oakville,Level 2,Available for Intended User,2,7.2,S3121
THE CORPORATION OF THE TOWN OF,43.4673625,-79.6876563,THE CORPORATION OF THE TOWN OF,Oakville,Level 2,Available for Intended User,4,7.2,S3122
THE CORPORATION OF THE TOWN OF,43.4707041,-79.7223568,THE CORPORATION OF THE TOWN OF,Oakville,Level 2,Available for Intended User,2,7.2,S3123
THE CORPORATION OF THE TOWN OF,43.4868771,-79.7003842,THE CORPORATION OF THE TOWN OF,Oakville,Level 2,Available for Intended User,2,7.2,S3124
THE CORPORATION OF THE TOWN OF,43.4936854,-79.6768728,THE CORPORATION OF THE TOWN OF,Oakville,Level 2,Available for Intended User,2,7.2,S3125
THE HALTON REGION CONSERVATION,43.41828026,-79.88093656,THE HALTON REGION CONSERVATION,Burlington,Level 2,Not Started,2,7.2,S3126
THE HALTON REGION CONSERVATION,43.42376099,-79.90287058,THE HALTON REGION CONSERVATION,Burlington,Level 2,Available for Intended User,2,7.2,S3127
THE HALTON REGION CONSERVATION,43.460395,-80.03036267,THE HALTON REGION CONSERVATION,Milton,Level 2,Not Started,2,7.2,S3128
THE HALTON REGION CONSERVATION,43.47009034,-80.03812744,THE HALTON REGION CONSERVATION,Campbellville,Level 2,Not Started,2,7.2,S3129
THE HALTON REGION CONSERVATION,43.47223482,-79.95195084,THE HALTON REGION CONSERVATION,Milton,Level 2,Not Started,2,7.2,S3130
THE HALTON REGION CONSERVATION,43.50078895,-79.92035797,THE HALTON REGION CONSERVATION,Milton,Level 2,Not Started,2,7.2,S3131
THE HALTON REGION CONSERVATION,43.50514274,-79.946605336,THE HALTON REGION CONSERVATION,Milton,Level 2,Not Started,6,7.2,S3132
THE HALTON REGION CONSERVATION,43.50601986,-79.96213861,THE HALTON REGION CONSERVATION,Milton,Level 2,Not Started,2,7.2,S3133
THE REGIONAL MUNICIPALITY OF DU,43.82377575,-79.00733,THE REGIONAL MUNICIPALITY OF DU,Ajax,Level 2,Available for Intended User,3,7.2,S3134
THE REGIONAL MUNICIPALITY OF DU,43.83021,-79.09734,THE REGIONAL MUNICIPALITY OF DU,Pickering,Level 2,Not started,1,7.2,S3135
THE REGIONAL MUNICIPALITY OF DU,43.83587374,-79.01424,THE REGIONAL MUNICIPALITY OF DU,Ajax,Level 2,Available for Intended User,3,7.2,S3136
THE REGIONAL MUNICIPALITY OF DU,43.845235,-79.041309,THE REGIONAL MUNICIPALITY OF DU,Ajax,DC Fast,Not Started,22,50.0,S3137
THE REGIONAL MUNICIPALITY OF DU,43.8454168,-79.04126,THE REGIONAL MUNICIPALITY OF DU,Ajax,Level 2,Available for Intended User,6,7.2,S3138
THE REGIONAL MUNICIPALITY OF DU,43.84566,-79.02706,THE REGIONAL MUNICIPALITY OF DU,Ajax,Level 2,Not started,1,7.2,S3139
THE REGIONAL MUNICIPALITY OF DU,43.849152,-79.07378,THE REGIONAL MUNICIPALITY OF DU,Pickering,Level 2,Available for Intended User,2,7.2,S3140
THE REGIONAL MUNICIPALITY OF DU,43.85919868,-78.83638,THE REGIONAL MUNICIPALITY OF DU,Oshawa,Level 2,Available for Intended User,4,7.2,S3141
THE REGIONAL MUNICIPALITY OF DU,43.8625243,-78.94313,THE REGIONAL MUNICIPALITY OF DU,Whitby,DC Fast,Available for Intended User,1,50.0,S3142
THE REGIONAL MUNICIPALITY OF DU,43.87505659,-78.75313,THE REGIONAL MUNICIPALITY OF DU,Courtice,Level 2,Available for Intended User,2,7.2,S3143
THE REGIONAL MUNICIPALITY OF DU,43.87807505,-78.94471,THE REGIONAL MUNICIPALITY OF DU,Whitby,Level 2,Available for Intended User,3,7.2,S3144
THE REGIONAL MUNICIPALITY OF DU,43.87943515,-78.93995,THE REGIONAL MUNICIPALITY OF DU,Whitby,Level 2,Available for Intended User,6,7.2,S3145
THE REGIONAL MUNICIPALITY OF DU,43.88246061,-78.82865,THE REGIONAL MUNICIPALITY OF DU,Oshawa,DC Fast,Available for Intended User,2,50.0,S3146
THE REGIONAL MUNICIPALITY OF DU,43.88382006,-78.82915,THE REGIONAL MUNICIPALITY OF DU,Oshawa,Level 2,Available for Intended User,4,7.2,S3147
THE REGIONAL MUNICIPALITY OF DU,43.88852249,-78.84229,THE REGIONAL MUNICIPALITY OF DU,Oshawa,Level 2,Available for Intended User,3,7.2,S3148
THE REGIONAL MUNICIPALITY OF DU,43.89081075,-78.66297,THE REGIONAL MUNICIPALITY OF DU,Bowmanville,Level 2,Available for Intended User,1,7.2,S3149
THE REGIONAL MUNICIPALITY OF DU,43.89805103,-78.94398,THE REGIONAL MUNICIPALITY OF DU,Whitby,Level 2,Available for Intended User,2,7.2,S3150
THE REGIONAL MUNICIPALITY OF DU,43.89874864,-79.03141,THE REGIONAL MUNICIPALITY OF DU,Ajax,Level 2,Available for Intended User,4,7.2,S3151
THE REGIONAL MUNICIPALITY OF DU,43.89880364,-78.85792,THE REGIONAL MUNICIPALITY OF DU,Oshawa,Level 2,Available for Intended User,2,7.2,S3152
THE REGIONAL MUNICIPALITY OF DU,43.89956,-78.86638,THE REGIONAL MUNICIPALITY OF DU,Oshawa,Level 2,Available for Intended User,2,7.2,S3153
THE REGIONAL MUNICIPALITY OF DU,43.90063477,-78.9431,THE REGIONAL MUNICIPALITY OF DU,Oshawa,Level 2,Available for Intended User,2,7.2,S3154
THE REGIONAL MUNICIPALITY OF DU,43.90877695,-78.72541,THE REGIONAL MUNICIPALITY OF DU,Courtice,Level 2,Available for Intended User,2,7.2,S3155
THE REGIONAL MUNICIPALITY OF DU,43.91123,-78.77688,THE REGIONAL MUNICIPALITY OF DU,Courtice (Clarington),Level 2,Not started,2,7.2,S3156
THE REGIONAL MUNICIPALITY OF DU,43.91333267,-78.70269,THE REGIONAL MUNICIPALITY OF DU,Bowmanville,Level 2,Available for Intended User,2,7.2,S3157
THE REGIONAL MUNICIPALITY OF DU,43.91770323,-78.95207,THE REGIONAL MUNICIPALITY OF DU,Whitby,Level 2,Available for Intended User,2,7.2,S3158
THE REGIONAL MUNICIPALITY OF DU,43.91973778,-78.95312,THE REGIONAL MUNICIPALITY OF DU,Whitby,DC Fast,Available for Intended User,1,50.0,S3159
THE REGIONAL MUNICIPALITY OF DU,43.91973778,-78.95312,THE REGIONAL MUNICIPALITY OF DU,Whitby,Level 2,Available for Intended User,2,7.2,S3160
THE REGIONAL MUNICIPALITY OF DU,43.92003,-78.93953,THE REGIONAL MUNICIPALITY OF DU,Whitby,Level 2,Available for Intended User,2,7.2,S3161
THE REGIONAL MUNICIPALITY OF DU,43.93494,-78.85878,THE REGIONAL MUNICIPALITY OF DU,Oshawa,Level 2,Not started,2,7.2,S3162
THE REGIONAL MUNICIPALITY OF DU,43.93539331,-78.92357,THE REGIONAL MUNICIPALITY OF DU,Whitby,Level 2,Available for Intended User,2,7.2,S3163
THE REGIONAL MUNICIPALITY OF DU,43.93978161,-78.9287,THE REGIONAL MUNICIPALITY OF DU,Whitby,Level 2,Available for Intended User,4,7.2,S3164
THE REGIONAL MUNICIPALITY OF DU,44.05968144,-79.06703,THE REGIONAL MUNICIPALITY OF DU,Scugog,Level 2,Available for Intended User,4,7.2,S3165
THE REGIONAL MUNICIPALITY OF DU,44.10953035,-78.95407,THE REGIONAL MUNICIPALITY OF DU,Scugog,Level 2,Available for Intended User,2,7.2,S3166
THE REGIONAL MUNICIPALITY OF DU,44.26090169,-79.07677,THE REGIONAL MUNICIPALITY OF DU,Brock,Level 2,Available for Intended User,4,7.2,S3167
THE REGIONAL MUNICIPALITY OF DU,44.26116323,-79.01436,THE REGIONAL MUNICIPALITY OF DU,Pickering,Level 2,Available for Intended User,2,7.2,S3168
THE REGIONAL MUNICIPALITY OF DU,44.4277,-79.16356,THE REGIONAL MUNICIPALITY OF DU,Beaverton,Level 2,Available for Intended User,2,7.2,S3169
THE REGIONAL MUNICIPALITY OF DU,44.42897781,-79.15435,THE REGIONAL MUNICIPALITY OF DU,Beaverton,Level 2,Available for Intended User,2,7.2,S3170
THE REGIONAL MUNICIPALITY OF PE,43.569292,-79.638973,THE REGIONAL MUNICIPALITY OF PE,Mississauga,Level 2,Available for Intended User,4,7.2,S3171
THE REGIONAL MUNICIPALITY OF PE,43.570227,-79.637118,THE REGIONAL MUNICIPALITY OF PE,Mississauga,Level 2,Available for Intended User,10,7.2,S3172
THE REGIONAL MUNICIPALITY OF PE,43.574167,-79.64987,THE REGIONAL MUNICIPALITY OF PE,Mississauga,Level 2,Available for Intended User,10,7.2,S3173
THE REGIONAL MUNICIPALITY OF PE,43.580042,-79.549041,THE REGIONAL MUNICIPALITY OF PE,Mississauga,Level 2,Available for Intended User,2,7.2,S3174
THE REGIONAL MUNICIPALITY OF PE,43.58348083,-79.71464539,THE REGIONAL MUNICIPALITY OF PE,Mississauga,Level 2,Available for Intended User,4,7.2,S3175
THE REGIONAL MUNICIPALITY OF PE,43.58983231,-79.64407349,THE REGIONAL MUNICIPALITY OF PE,Mississauga,Level 2,Available for Intended User,8,7.2,S3176
THE REGIONAL MUNICIPALITY OF PE,43.61078644,-79.75325775,THE REGIONAL MUNICIPALITY OF PE,Mississauga,Level 2,Available for Intended User,4,7.2,S3177
THE REGIONAL MUNICIPALITY OF PE,43.61972046,-79.73595428,THE REGIONAL MUNICIPALITY OF PE,Mississauga,Level 2,Available for Intended User,6,7.2,S3178
THE REGIONAL MUNICIPALITY OF PE,43.647435,-79.7089799,THE REGIONAL MUNICIPALITY OF PE,Mississauga,Level 2,Available for Intended User,2,7.2,S3179
THE REGIONAL MUNICIPALITY OF PE,43.647625,-79.709038,THE REGIONAL MUNICIPALITY OF PE,Mississauga,Level 2,Available for Intended User,2,7.2,S3180
THE REGIONAL MUNICIPALITY OF PE,43.662599,-79.679469,THE REGIONAL MUNICIPALITY OF PE,Mississauga,Level 2,Available for Intended User,4,7.2,S3181
THE REGIONAL MUNICIPALITY OF PE,43.69625473,-79.82350922,THE REGIONAL MUNICIPALITY OF PE,Brampton,Level 2,Available for Intended User,2,7.2,S3182
THE REGIONAL MUNICIPALITY OF PE,43.70014937,-79.78307854,THE REGIONAL MUNICIPALITY OF PE,Brampton,Level 2,Available for Intended User,4,7.2,S3183
THE REGIONAL MUNICIPALITY OF PE,43.70655267,-79.63083648,THE REGIONAL MUNICIPALITY OF PE,Mississauga,Level 2,Available for Intended User,6,7.2,S3184
THE REGIONAL MUNICIPALITY OF PE,43.71191255,-79.84299968,THE REGIONAL MUNICIPALITY OF PE,Brampton,Level 2,Available for Intended User,2,7.2,S3185
THE REGIONAL MUNICIPALITY OF PE,43.718472,-79.624367,THE REGIONAL MUNICIPALITY OF PE,Mississauga,Level 2,Available for Intended User,4,7.2,S3186
THE REGIONAL MUNICIPALITY OF PE,43.72543335,-79.79906464,THE REGIONAL MUNICIPALITY OF PE,Brampton,Level 2,Available for Intended User,2,7.2,S3187
THE REGIONAL MUNICIPALITY OF PE,43.74769974,-79.74564362,THE REGIONAL MUNICIPALITY OF PE,Brampton,Level 2,Available for Intended User,4,7.2,S3188
THE REGIONAL MUNICIPALITY OF PE,43.748614,-79.711672,THE REGIONAL MUNICIPALITY OF PE,Brampton,Level 2,Available for Intended User,20,7.2,S3189
THE REGIONAL MUNICIPALITY OF PE,43.7582016,-79.82564545,THE REGIONAL MUNICIPALITY OF PE,Caledon,Level 2,Available for Intended User,7,7.2,S3190
THE REGIONAL MUNICIPALITY OF PE,43.76584244,-79.67266846,THE REGIONAL MUNICIPALITY OF PE,Brampton,Level 2,Available for Intended User,4,7.2,S3191
THE REGIONAL MUNICIPALITY OF PE,43.82657242,-79.60848236,THE REGIONAL MUNICIPALITY OF PE,Vaughn,Level 2,Available for Intended User,2,7.2,S3192
THE REGIONAL MUNICIPALITY OF PE,43.82906283,-79.6061805,THE REGIONAL MUNICIPALITY OF PE,Vaughn,Level 2,Available for Intended User,2,7.2,S3193
THE REGIONAL MUNICIPALITY OF PE,43.873638,-79.724237,THE REGIONAL MUNICIPALITY OF PE,Bolton,Level 2,Available for Intended User,1,7.2,S3194
THE REGIONAL MUNICIPALITY OF PE,43.87573571,-79.85762823,THE REGIONAL MUNICIPALITY OF PE,Caledon East,Level 2,Available for Intended User,3,7.2,S3195
THE REGIONAL MUNICIPALITY OF PE,43.87627696,-79.73582944,THE REGIONAL MUNICIPALITY OF PE,Bolton,DC Fast,Available for Intended User,3,50.0,S3196
THE REGIONAL MUNICIPALITY OF PE,43.89112107,-79.75301114,THE REGIONAL MUNICIPALITY OF PE,Bolton,Level 2,Available for Intended User,1,7.2,S3197
THE REGIONAL MUNICIPALITY OF YO,43.7958111,-79.353697,THE REGIONAL MUNICIPALITY OF YO,Newmarket,Level 2,Available for Intended User,4,7.2,S3198
THE REGIONAL MUNICIPALITY OF YO,43.81263,-79.37349,THE REGIONAL MUNICIPALITY OF YO,Markham,Level 2,Not Started,1,7.2,S3199
THE REGIONAL MUNICIPALITY OF YO,43.82569,-79.53229,THE REGIONAL MUNICIPALITY OF YO,Vaughan,Level 2,Available for Intended User,8,7.2,S3200
THE REGIONAL MUNICIPALITY OF YO,43.82727,-79.53239,THE REGIONAL MUNICIPALITY OF YO,Vaughan,Level 2,Not Started,2,7.2,S3201
THE REGIONAL MUNICIPALITY OF YO,43.83457,-79.52834,THE REGIONAL MUNICIPALITY OF YO,Vaughan,Level 2,Available for Intended User,2,7.2,S3202
THE REGIONAL MUNICIPALITY OF YO,43.84278975,-79.42791687,THE REGIONAL MUNICIPALITY OF YO,Richmond Hill,Level 2,Available for Intended User,2,7.2,S3203
THE REGIONAL MUNICIPALITY OF YO,43.86943,-79.38226,THE REGIONAL MUNICIPALITY OF YO,Richmond Hill,Level 2,Not Started,5,7.2,S3204
THE REGIONAL MUNICIPALITY OF YO,43.88348,-79.38566,THE REGIONAL MUNICIPALITY OF YO,Richmond Hill,Level 2,Not Started,2,7.2,S3205
THE REGIONAL MUNICIPALITY OF YO,44.00823,-79.41453,THE REGIONAL MUNICIPALITY OF YO,Aurora,Level 2,Available for Intended User,4,7.2,S3206
THE REGIONAL MUNICIPALITY OF YO,44.03495,-79.40016,THE REGIONAL MUNICIPALITY OF YO,Newmarket,Level 2,Available for Intended User,2,7.2,S3207
THE REGIONAL MUNICIPALITY OF YO,44.04809,-79.48003,THE REGIONAL MUNICIPALITY OF YO,Newmarket,Level 2,Available for Intended User,12,7.2,S3208
THE REGIONAL MUNICIPALITY OF YO,44.04838,-79.47882,THE REGIONAL MUNICIPALITY OF YO,Newmarket,Level 2,Available for Intended User,18,7.199999999999999,S3209
THE REGIONAL MUNICIPALITY OF YO,44.05291,-79.42084,THE REGIONAL MUNICIPALITY OF YO,Newmarket,DC Fast,Not started,1,50.0,S3210
THE REGIONAL MUNICIPALITY OF YO,44.05432,-79.43139,THE REGIONAL MUNICIPALITY OF YO,Newmarket,Level 2,Available for Intended User,2,7.2,S3211
THE REGIONAL MUNICIPALITY OF YO,44.06761,-79.48959,THE REGIONAL MUNICIPALITY OF YO,Newmarket,DC Fast,Not Started,1,50.0,S3212
THE REGIONAL MUNICIPALITY OF YO,44.07245,-79.42372,THE REGIONAL MUNICIPALITY OF YO,Newmarket,Level 2,Not Started,20,7.2,S3213
THE REGIONAL MUNICIPALITY OF YO,44.072451,-79.423704,THE REGIONAL MUNICIPALITY OF YO,Newmarket,Level 2,Available for Intended User,6,7.2,S3214
THE REGIONAL MUNICIPALITY OF YO,44.07398,-79.45292,THE REGIONAL MUNICIPALITY OF YO,Newmarket,Level 2,Not Started,1,7.2,S3215
