name,latitude,longitude,power_kw,type,operator,city,status,data_source
SKYLINE REAL ESTATE HOLDINGS IN,43.15523683,-80.24561222,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Brantford,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.308968,-82.893731,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Tecumseh,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.310014,-82.895609,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Tecumseh,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,44.906187,-79.368233,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Gravenhurst,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.30923465,-83.02871742,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Windsor,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,44.1464943,-77.4195259,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Belleville,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,44.44981566,-81.38239486,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Port Elgin,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,44.4459133,-81.3856602,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Port Elgin,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,43.01832749,-79.24749489,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Welland,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,44.24358783,-76.49160989,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Kingston,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,44.2636785,-76.4914674,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Kingston,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.98855038,-82.38844499,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Sarnia,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.98827017,-82.38929217,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Sarnia,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,43.5440644,-80.274519,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Guelph,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,43.36854696,-80.95963076,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Stratford,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,44.2350021,-76.5760287,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Kingston,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,45.03124887,-74.72324812,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Cornwall,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.394955,-82.213773,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Chatham,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,44.23564125,-76.5755549,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Kingston,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,45.0350169,-74.7678828,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Cornwall,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.31237958,-83.03643892,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Windsor,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,44.257053,-76.4865,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Kingston,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,45.4373719,-75.7850712,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Kingston,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,43.07143695,-79.10271447,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Niagara Falls,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.41410146,-82.20614347,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Chatham,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.949442,-81.294923,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,London,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,45.028558,-74.705186,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Cornwall,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.98881621,-82.38922338,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Sarnia,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,43.5453787,-80.2709136,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Guelph,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,43.12877338,-79.0878507,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Niagara Falls,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,43.55527063,-80.2652046,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Guelph,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,44.15314823,-81.03087823,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Hanover,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.39813686,-82.20507053,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Chatham,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,44.236194,-76.579573,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Kingston,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,43.1069797,-79.095093,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Niagara Falls,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.41456189,-82.20648234,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Chatham,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,43.368745,-80.9627542,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Stratford,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,43.3859686,-80.97705933,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Stratford,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.98600446,-82.39131707,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Sarnia,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,43.1167249,-79.09978538,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Niagara Falls,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,43.71262258,-80.37847675,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Fergus,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,43.54546444,-80.27491845,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Guelph,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,43.7036998,-80.366988,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Fergus,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.978012,-82.393654,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Sarnia,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.985519,-82.392944,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Sarnia,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.31481221,-83.04628919,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Windsor,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.29303896,-83.07956482,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Windsor,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.29574635,-83.07724196,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Elmira,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.41638662,-82.1793183,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Chatham,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.32558788,-82.99657193,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Windsor,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.9864949,-82.39306297,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Sarnia,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,43.54530812,-80.27415764,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Guelph,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.3012492,-83.0723454,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Windsor,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.30347474,-83.07629876,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Windsor,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.30257872,-83.07376039,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Windsor,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.30210103,-83.07210556,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Windsor,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,43.5893815,-80.5723469,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Elmira,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.035875,-82.605793,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Leamington,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.957912,-81.280282,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,London,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.957144,-81.279508,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,London,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,46.2829833,-79.44999636,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,North Bay,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,43.12816,-80.272597,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Brantford,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.960962,-82.350377,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Sarnia,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.3100079,-83.06552868,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Windsor,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,43.534238,-80.257638,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Guelph,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,43.54502018,-80.27125798,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Guelph,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,43.127659,-80.273621,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Brantford,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.98713699,-82.39084042,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Sarnia,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,46.323078,-79.434132,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,North Bay,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,43.65511252,-79.36834431,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Fergus,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,43.368494,-80.962155,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Stratford,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,44.259719,-76.4831859,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Kingston,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,43.127594,-80.273635,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Brantford,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.04078512,-82.60001025,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Leamington,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.04099756,-82.5992919,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Leamington,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.30987049,-83.06450545,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Windsor,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.986233,-82.390945,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Sarnia,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,43.3849144,-80.32085419,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Cambridge,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.874762,-80.7351354,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Tillsonburg,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,43.38389009,-80.32223221,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Cambridge,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.97922915,-82.40129926,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Sarnia,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,43.1898068,-80.3890934,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Paris,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.9636456,-81.2902862,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,London,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,44.1441467,-81.0238778,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Hanover,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,43.98526928,-80.73295136,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Mount Forest,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.40156116,-82.19753189,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Chatham,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,43.60146833,-80.56227861,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Elmira,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.86926309,-80.71834505,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Tillsonburg,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,43.37200485,-80.98049255,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Stratford,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.32366492,-82.93688002,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Windsor,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.980947,-82.404511,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Sarnia,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.41133086,-82.20142959,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Chatham,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,43.01179172,-81.26494212,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,London,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.97272052,-81.23995893,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,London,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.31101411,-82.89397545,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Tecumseh,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.31239318,-82.8950373,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Tecumseh,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.31097728,-82.89506469,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Tecumseh,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.96863799,-82.3673444,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Sarnia,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,43.36845836,-80.95853556,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Stratford,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.322901,-83.025014,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Windsor,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SKYLINE REAL ESTATE HOLDINGS IN,42.41513141,-82.20579295,7.2,Level 2,SKYLINE REAL ESTATE HOLDINGS IN,Chatham,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
TSCC # 1603,43.76558666,-79.41334675,7.2,Level 2,TSCC # 1603,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
YRCC#818,43.80622,-79.42322,7.2,Level 2,YRCC#818,Thornhill,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HAZELVIEW PROPERTY SERVICES INC,43.323461,-79.829052,7.2,Level 2,HAZELVIEW PROPERTY SERVICES INC,Burlington,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HAZELVIEW PROPERTY SERVICES INC,45.358057,-75.793886,7.2,Level 2,HAZELVIEW PROPERTY SERVICES INC,Ottawa,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HAZELVIEW PROPERTY SERVICES INC,43.78773,-79.44665,7.2,Level 2,HAZELVIEW PROPERTY SERVICES INC,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HAZELVIEW PROPERTY SERVICES INC,43.78719,-79.44705,7.2,Level 2,HAZELVIEW PROPERTY SERVICES INC,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HAZELVIEW PROPERTY SERVICES INC,43.678932,-79.299602,7.2,Level 2,HAZELVIEW PROPERTY SERVICES INC,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HAZELVIEW PROPERTY SERVICES INC,43.26295,-79.89458,7.2,Level 2,HAZELVIEW PROPERTY SERVICES INC,Hamilton,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HAZELVIEW PROPERTY SERVICES INC,43.666417,-79.382235,7.2,Level 2,HAZELVIEW PROPERTY SERVICES INC,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HAZELVIEW PROPERTY SERVICES INC,43.486745,-80.545929,7.2,Level 2,HAZELVIEW PROPERTY SERVICES INC,Waterloo,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HAZELVIEW PROPERTY SERVICES INC,43.66423,-79.37334,7.2,Level 2,HAZELVIEW PROPERTY SERVICES INC,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HAZELVIEW PROPERTY SERVICES INC,43.478879,-80.523416,7.2,Level 2,HAZELVIEW PROPERTY SERVICES INC,Waterloo,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HAZELVIEW PROPERTY SERVICES INC,45.37942,-75.64754,7.2,Level 2,HAZELVIEW PROPERTY SERVICES INC,Ottawa,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HAZELVIEW PROPERTY SERVICES INC,43.67883,-79.72837,7.2,Level 2,HAZELVIEW PROPERTY SERVICES INC,Brampton,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HAZELVIEW PROPERTY SERVICES INC,43.464061,-80.542791,7.2,Level 2,HAZELVIEW PROPERTY SERVICES INC,Kitchener,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HAZELVIEW PROPERTY SERVICES INC,43.637331,-79.427092,7.2,Level 2,HAZELVIEW PROPERTY SERVICES INC,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HAZELVIEW PROPERTY SERVICES INC,43.653851,-79.464805,7.2,Level 2,HAZELVIEW PROPERTY SERVICES INC,Mississauga,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HAZELVIEW PROPERTY SERVICES INC,43.774384,-79.342914,7.2,Level 2,HAZELVIEW PROPERTY SERVICES INC,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HAZELVIEW PROPERTY SERVICES INC,43.645906,-79.436148,7.2,Level 2,HAZELVIEW PROPERTY SERVICES INC,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HAZELVIEW PROPERTY SERVICES INC,43.773468,-79.341847,7.2,Level 2,HAZELVIEW PROPERTY SERVICES INC,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HAZELVIEW PROPERTY SERVICES INC,43.688547,-79.350901,7.2,Level 2,HAZELVIEW PROPERTY SERVICES INC,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
METROPOLITAN TORONTO CONDOMINIU,43.636864,-79.474189,7.2,Level 2,METROPOLITAN TORONTO CONDOMINIU,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
UNIVERSITY OF OTTAWA,45.419648,-75.676231,7.2,Level 2,UNIVERSITY OF OTTAWA,Ottawa,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
UNIVERSITY OF OTTAWA,45.416442,-75.668504,7.2,Level 2,UNIVERSITY OF OTTAWA,Ottawa,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
UNIVERSITY OF OTTAWA,45.424066,-75.687408,7.2,Level 2,UNIVERSITY OF OTTAWA,Ottawa,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CORPORATION OF THE CITY OF KITC,43.423447,-80.489603,7.2,Level 2,CORPORATION OF THE CITY OF KITC,Kitchener,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
